,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
25,3.8802000522613525,0.0009999275207519531,0.9417752442996743,0.9531750604321285,1,"(60, 60)",20,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 20, 'NN__alpha': 1}",50,0.9349593495934959,0.9511201629327902,0.9512195121951219,0.9531568228105907,0.9368635437881874,0.9501272264631043,0.9348268839103869,0.9521628498727736,0.9510204081632653,0.9593082400813835,1.4056797860460397,0.0,0.007661733797105816,0.0032296343778474034
26,2.483600044250488,0.0010000228881835937,0.9421824104234527,0.9457456034627189,1,"(60, 60)",24,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 24, 'NN__alpha': 1}",45,0.9390243902439024,0.9531568228105907,0.9552845528455285,0.9414460285132383,0.9348268839103869,0.9465648854961832,0.9409368635437881,0.9435114503816794,0.9408163265306122,0.9440488301119023,0.3627310171545552,1.1680077279964343e-07,0.00691995923977375,0.004048560727280418
27,2.6934000492095946,0.0009999752044677734,0.9425895765472313,0.9452353503071702,1,"(60, 60)",26,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 26, 'NN__alpha': 1}",42,0.9349593495934959,0.9439918533604889,0.9552845528455285,0.9383910386965377,0.9409368635437881,0.9552162849872774,0.9409368635437881,0.9435114503816794,0.9408163265306122,0.9450661241098678,0.5400587215272119,9.536743164062499e-08,0.006757773562155157,0.005495642121306145
28,2.335199975967407,0.0014000415802001953,0.9421824104234527,0.9487973294591988,1,"(60, 60)",28,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 28, 'NN__alpha': 1}",45,0.9349593495934959,0.9445010183299389,0.9573170731707317,0.9434826883910387,0.9348268839103869,0.9496183206106871,0.9389002036659878,0.9521628498727736,0.9448979591836735,0.9542217700915565,0.3077716055949519,0.0004898429878647236,0.008413026570484296,0.004198309405028654
29,4.462600040435791,0.0009999752044677734,0.9478827361563518,0.9561299776164534,1,"(60, 60)",30,"{'NN__hidden_layer_sizes': (60, 60), 'ica__n_components': 30, 'NN__alpha': 1}",18,0.943089430894309,0.9546843177189409,0.9613821138211383,0.9658859470468432,0.945010183299389,0.9608142493638677,0.9470468431771895,0.9557251908396946,0.9428571428571428,0.9435401831129197,0.8833346858893473,9.536743164062499e-08,0.006923650889890659,0.007454905121400898
30,0.41479997634887694,0.0006000518798828125,0.9096091205211726,0.9092010296841678,1,"(15, 15)",3,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 3, 'NN__alpha': 1}",142,0.9126016260162602,0.9088594704684317,0.9186991869918699,0.9058044806517311,0.9103869653767821,0.9078880407124682,0.9022403258655805,0.9089058524173028,0.9040816326530612,0.9145473041709054,0.07006111753086773,0.0004899403160383116,0.005951367254091686,0.0028998940868183503
31,0.5219999313354492,0.0006000518798828125,0.9210097719869706,0.924165350217705,1,"(15, 15)",5,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 5, 'NN__alpha': 1}",127,0.9227642276422764,0.9271894093686355,0.926829268292683,0.9210794297352343,0.9164969450101833,0.9267175572519084,0.9205702647657841,0.9221374045801527,0.9183673469387755,0.9237029501525941,0.06754249851191461,0.0004899403160383116,0.003592229880037909,0.0024293199479269137
32,0.7202000141143798,0.0006000041961669922,0.9222312703583062,0.9259977216996502,1,"(15, 15)",10,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 10, 'NN__alpha': 1}",119,0.9166666666666666,0.925152749490835,0.9227642276422764,0.9210794297352343,0.9164969450101833,0.9246819338422392,0.9327902240325866,0.9404580152671755,0.9224489795918367,0.9186164801627671,0.24826145848349,0.0004899013824479931,0.00592726309237894,0.0076186309564309765
33,0.7163999557495118,0.0010000705718994141,0.9393322475570033,0.9439124542079179,1,"(15, 15)",15,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 15, 'NN__alpha': 1}",89,0.9288617886178862,0.9439918533604889,0.9451219512195121,0.9409368635437881,0.9429735234215886,0.9435114503816794,0.9368635437881874,0.9460559796437659,0.9428571428571428,0.9450661241098678,0.3015550731105203,1.1680077279964342e-07,0.005918181565866296,0.0017289825696828404
34,0.7739999771118165,0.00039997100830078123,0.9401465798045603,0.945542092839719,1,"(15, 15)",17,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 17, 'NN__alpha': 1}",80,0.9390243902439024,0.9506109979633401,0.9491869918699187,0.9434826883910387,0.9429735234215886,0.9455470737913486,0.9307535641547862,0.9450381679389313,0.9387755102040817,0.943031536113937,0.33718241196577775,0.0004898624411217046,0.006019633458696622,0.002701547927555589
